area,state,seed,action,time,frame,steps,config_id,reward,experiment.step_duration,compatibility_mode,filepath,experiment.update_freq,environment.zone,environment,algorithm,seed_offline,time_offline,action_offline,config_id_offline,frame_offline,experiment.update_freq_offline,experiment.checkpoint,compatibility_mode_offline,experiment.step_duration_offline,filepath_offline,environment.path,experiment.image_save_keys,environment_offline,algorithm_offline
"[ 71.0625  81.375  112.5625  75.375   81.5625  83.125  102.9375  53.625
 111.625  122.375   79.625   87.25    50.125   97.      64.375  100.375
 141.9375  41.625   16.625   62.6875  46.3125  54.375   59.9375  47.1875
  66.9375  98.625   62.6875  51.875   25.125   40.      22.3125  23.625
  22.4375  59.6875  57.875   41.8125]",[1.74421818e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744239777.1687648,1,2,-2662128216915483363,0.0015259481891563,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1,0.0,1744385143.0967352,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],4.895702158111329e+18,1.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-1/z1,*,P3,Spreadsheet1
"[ 67.625   83.25   109.9375  78.5625  79.5625  86.6875 108.25    53.8125
 114.9375 123.8125  82.25    88.0625  50.6875  87.875   64.     101.4375
 133.875   43.4375  16.5625  60.      48.8125  54.75    60.125   43.
  67.5625  86.5625  40.625   50.875   23.875   42.25    42.875   23.3125
  21.875   60.25    57.1875  51.    ]",[1.74421824e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744239837.427338,2,3,-2662128216915483363,-0.0017295297588134,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1,0.0,1744385145.0713975,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],4.895702158111329e+18,2.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-1/z1,*,P3,Spreadsheet1
"[ 68.      85.4375 112.625   76.4375  78.875   82.875  104.75    58.8125
 119.5    130.3125  81.4375  90.25    51.0625  91.4375  65.1875  98.125
 129.5     40.25    16.9375  61.125   47.9375  54.1875  55.375   45.625
  62.8125  84.9375  61.8125  48.0625  24.3125  38.75    41.875   21.8125
  23.6875  57.25    59.6875  46.8125]",[1.7442183e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744239898.093458,3,4,-2662128216915483363,-0.0011886769236484,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1,0.0,1744385146.904199,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],4.895702158111329e+18,3.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-1/z1,*,P3,Spreadsheet1
"[ 67.625   83.8125 112.5     75.75    79.1875  80.5625 103.3125  54.
 110.625  121.3125  80.125   89.625   49.5625  87.0625  64.125   98.8125
 131.      40.9375  17.6875  63.375   46.375   55.125   56.5625  50.25
  65.5625  92.1875  61.125   49.125   25.0625  38.4375  38.9375  22.6875
  21.6875  56.1875  56.      46.0625]",[1.74421836e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744239957.922922,4,5,-2662128216915483363,-0.0051104173165895,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1,0.0,1744385148.8703508,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],4.895702158111329e+18,4.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-1/z1,*,P3,Spreadsheet1
"[ 66.      86.75   109.6875  74.125   81.75    84.3125 102.5     58.
 115.     123.9375  80.      90.3125  51.      83.25    60.5     98.3125
 127.625   42.875   16.375   62.6875  46.5625  53.5     61.6875  46.875
  62.0625  95.5625  62.875   51.375   23.375   38.375   22.1875  33.6875
  23.125   60.75    57.125   50.375 ]",[1.74421842e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744240018.5735388,5,6,-2662128216915483363,0.0072828416785129,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1,0.0,1744385150.8014052,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],4.895702158111329e+18,5.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-1/z1,*,P3,Spreadsheet1
"[ 69.375   86.25   109.8125  73.4375  74.3125  78.75   100.375   54.0625
 117.8125 129.1875  79.3125  88.1875  50.25    85.1875  65.8125  97.25
 133.8125  38.8125  17.1875  61.75    45.      54.125   58.3125  42.0625
  62.5625  91.4375  58.5625  50.8125  25.25    40.8125  39.8125  22.9375
  21.625   40.5625  56.1875  45.6875]",[1.74421848e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744240078.4529982,6,7,-2662128216915483363,-0.0298024214022617,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1,0.0,1744385152.706306,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],4.895702158111329e+18,6.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-1/z1,*,P3,Spreadsheet1
"[ 63.6875  83.4375 108.25    77.3125  76.5     77.875  105.      53.8125
 113.     128.4375  78.375   83.25    51.75    83.375   65.9375  99.8125
 132.5     39.6875  19.1875  61.25    44.75    51.9375  59.      41.75
  61.9375 100.25    57.875   48.9375  23.9375  39.125   41.875   11.0625
  29.75    53.875   53.3125  48.4375]",[1.74421855e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744240145.6455188,7,8,-2662128216915483363,0.0083838952327895,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1,0.0,1744385154.5962462,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],4.895702158111329e+18,7.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-1/z1,*,P3,Spreadsheet1
"[ 66.375   88.625  113.3125  74.3125  77.5625  81.875  102.0625  55.0625
 111.9375 128.      78.1875  86.625   51.5625  84.875   62.875   97.5
 135.5625  38.8125  17.5     58.25    47.      53.375   56.5625  42.25
  62.5625  92.75    41.5     49.5625  25.0625  37.8125  42.75    21.875
  33.875   55.0625  55.      50.25  ]",[1.74421862e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744240220.3238835,8,9,-2662128216915483363,-0.0073015540640029,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1,0.0,1744385156.5410388,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],4.895702158111329e+18,8.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-1/z1,*,P3,Spreadsheet1
"[ 64.625   83.5    109.5625  76.5625  74.9375  91.5625 110.      57.4375
 112.3125 125.0625  77.8125  90.0625  48.4375  88.5     63.1875  97.75
 128.6875  40.1875  16.      60.5     46.4375  54.      58.3125  44.4375
  63.4375  93.0625  39.6875  48.5     24.0625  39.5     20.875   21.8125
  31.6875  56.      54.75    45.875 ]",[1.74421868e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744240282.390207,9,10,-2662128216915483363,0.0051861092028544,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1,0.0,1744385158.5102987,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],4.895702158111329e+18,9.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-1/z1,*,P3,Spreadsheet1
"[ 67.0625  83.4375 109.375   73.9375  76.5625  83.75   104.75    56.25
 111.75   122.4375  78.3125  88.75    46.875   89.3125  63.25    97.8125
 132.9375  40.6875  18.5625  59.625   48.3125  53.      57.125   44.375
  62.4375  89.8125  38.5625  47.625   22.9375  38.4375  21.5     22.5625
  20.875   56.25    55.6875  44.1875]",[1.74421875e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744240351.4058995,10,11,-2662128216915483363,-0.0174747249199789,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1,0.0,1744385160.449476,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],4.895702158111329e+18,10.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-1/z1,*,P3,Spreadsheet1
"[ 67.0625  83.875  108.0625  73.9375  78.5     87.25   102.4375  56.5625
 119.5625 126.0625  78.1875  83.1875  51.3125  84.625   67.0625  99.625
 124.8125  40.1875  17.75    63.25    46.6875  53.6875  58.625   42.625
  62.875   86.625   58.25    50.875   27.125   38.4375  41.125   22.3125
  19.875   57.      52.875   50.5625]",[1.74421881e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744240408.5454843,11,12,-2662128216915483363,0.026872120036975,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1,0.0,1744385162.3780892,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],4.895702158111329e+18,11.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-1/z1,*,P3,Spreadsheet1
"[ 67.875   82.4375 107.9375  74.125   77.1875  82.     102.4375  55.5
 113.6875 132.125   79.5625  86.5     50.4375  87.9375  57.5     95.3125
 126.875   38.8125  16.5625  61.375   45.9375  54.0625  58.875   43.5
  59.3125  92.75    39.      48.1875  23.125   38.4375  21.25    20.25
  19.6875  54.      53.25    50.3125]",[1.74421886e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744240463.6604164,12,13,-2662128216915483363,-0.0321842531877843,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1,0.0,1744385164.707651,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],4.895702158111329e+18,12.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-1/z1,*,P3,Spreadsheet1
"[ 62.0625  81.4375 107.5625  75.3125  74.125   83.8125 104.1875  53.5625
 119.375  131.0625  81.25    86.4375  50.6875  86.9375  65.875   96.9375
 139.4375  40.375   18.875   64.5625  46.25    53.375   57.8125  44.9375
  59.875   95.625   59.3125  49.375   24.      37.375   21.125   21.6875
  22.5     56.6875  53.375   38.5625]",[1.74421892e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744240518.4982717,13,14,-2662128216915483363,0.0137561450435838,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1,0.0,1744385167.4379213,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],4.895702158111329e+18,13.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-1/z1,*,P3,Spreadsheet1
"[ 67.125   82.625  109.625   75.      75.75    82.     101.1875  55.25
 108.8125 127.8125  78.3125  87.75    49.9375  83.8125  61.5     98.4375
 130.625   40.4375  16.9375  62.3125  46.1875  53.1875  57.875   41.4375
  59.6875  95.0625  39.3125  48.875   24.1875  38.1875  22.25    22.1875
  21.875   56.      55.5     48.9375]",[1.74421898e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744240574.7051916,14,15,-2662128216915483363,-0.0102817068035266,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1,0.0,1744385170.4600348,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],4.895702158111329e+18,14.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-1/z1,*,P3,Spreadsheet1
"[ 64.5625  85.6875 112.5625  73.75    80.4375  84.25   105.0625  56.375
 108.3125 128.1875  77.125   88.0625  47.9375  86.1875  61.5625  99.6875
 131.8125  41.875   16.1875  63.375   50.      52.0625  58.5     45.375
  59.6875  94.4375  57.625   47.0625  23.875   38.75    21.875   18.375
  21.125   51.4375  53.8125  44.125 ]",[1.74421903e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744240630.0298605,15,16,-2662128216915483363,0.015069329016645,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1,0.0,1744385172.8573294,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],4.895702158111329e+18,15.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-1/z1,*,P3,Spreadsheet1
"[ 68.      83.6875 112.8125  77.375   74.      85.0625 102.5     55.8125
 115.875  135.3125  75.3125  88.6875  49.25    89.875   65.125   98.625
 126.0625  42.125   18.875   62.4375  46.75    53.25    58.4375  41.75
  61.6875  94.25    40.4375  49.125   23.3125  38.25    22.5625  20.1875
  18.4375  56.1875  55.      48.5   ]",[1.74421908e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744240684.681187,16,17,-2662128216915483363,-0.0044025751920987,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1,0.0,1744385175.404322,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],4.895702158111329e+18,16.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-1/z1,*,P3,Spreadsheet1
"[ 69.375   80.75   108.4375  75.6875  75.6875  87.875  101.0625  57.3125
 112.8125 120.875   77.8125  84.75    49.75    84.125   64.9375  99.75
 129.6875  41.0625  16.625   61.      47.5625  52.875   55.5     43.6875
  59.625   93.0625  39.5625  48.4375  24.125   37.3125  43.       0.
  20.375   56.5     53.25    49.1875]",[1.74421914e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744240741.9274976,17,18,-2662128216915483363,0.0031815399936988,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1,0.0,1744385178.1246188,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],4.895702158111329e+18,17.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-1/z1,*,P3,Spreadsheet1
"[ 69.8125  86.4375 105.4375  74.125   77.4375  87.     104.8125  56.25
 116.1875 119.5     81.5     86.25    49.375   87.5     59.375   65.9375
 126.0625  38.6875  16.625   63.      47.625   52.0625  55.25    42.9375
  61.      92.1875  56.6875  49.0625  23.4375  36.875   25.75    20.1875
  20.5     59.0625  55.5625  44.6875]",[1.7442192e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744240799.1666646,18,19,-2662128216915483363,-0.0136360178743638,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1,0.0,1744385180.760396,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],4.895702158111329e+18,18.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-1/z1,*,P3,Spreadsheet1
"[ 65.4375  82.125  104.5625  75.5625  74.6875  84.     102.1875  55.1875
 113.8125 127.5625  77.5     85.75    49.5     86.125   62.375   96.875
 130.5625  40.      15.8125  62.125   45.4375  52.125   55.375   43.25
  64.125   87.0625  58.75    48.125   21.8125  38.0625  19.3125  21.5
  20.6875  54.8125  53.625   41.9375]",[1.74421926e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744240859.201291,19,20,-2662128216915483363,-0.0013101113425204,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1,0.0,1744385183.6540003,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],4.895702158111329e+18,19.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-1/z1,*,P3,Spreadsheet1
"[ 66.5625  87.875  110.5625  75.25    74.4375  89.5625 107.0625  56.75
 112.375  121.6875  77.375   87.5625  50.3125  87.5     63.75   100.375
 134.625   39.3125  17.4375  64.      46.375   52.3125  60.625   43.3125
  62.4375  89.875   39.8125  49.      23.5625  37.1875  21.8125  21.9375
  24.8125  56.375   54.      49.4375]",[1.74421932e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744240918.316673,20,21,-2662128216915483363,0.0164807157273513,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1,0.0,1744385186.488043,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],4.895702158111329e+18,20.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-1/z1,*,P3,Spreadsheet1
"[ 65.1875  87.8125 107.8125  75.1875  77.6875  81.3125 103.25    54.9375
 111.4375 124.4375  76.1875  83.4375  48.875   91.25    68.5     98.625
 130.375   41.5625  17.3125  60.625   47.25    53.75    56.9375  42.8125
  59.8125  96.625   57.1875  46.8125  23.8125  39.1875  41.75    21.5625
  19.5     59.75    55.4375  46.0625]",[1.74421938e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744240977.8048067,21,22,-2662128216915483363,0.0136039612160507,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1,0.0,1744385189.3735652,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],4.895702158111329e+18,21.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-1/z1,*,P3,Spreadsheet1
"[ 65.25    84.625  107.375   76.375   77.5625  87.0625  99.875   56.75
 115.75   123.      85.5     87.      49.9375  91.25    60.5625 102.375
 127.5     40.375   16.0625  60.8125  46.0625  53.6875  54.75    41.8125
  59.6875  82.75    40.4375  48.4375  22.125   40.3125  20.6875  20.375
  20.1875  55.3125  53.      46.5625]",[1.74421944e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744241038.743846,22,23,-2662128216915483363,-0.0265114794933042,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1,0.0,1744385192.02079,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],4.895702158111329e+18,22.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-1/z1,*,P3,Spreadsheet1
"[ 66.5625  84.4375 109.1875  75.1875  78.25    90.8125 101.5     54.8125
 114.125  124.3125  80.875   86.6875  49.5625  89.125   63.      98.5625
 128.      39.0625  22.      60.5     46.3125  52.25    58.25    44.1875
  64.375   95.1875  61.4375  47.8125  23.5625  37.5625  22.      22.8125
  20.6875  56.875   53.6875  44.25  ]",[1.7442195e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744241097.9679818,23,24,-2662128216915483363,0.0192660279913223,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1,0.0,1744385194.954015,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],4.895702158111329e+18,23.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-1/z1,*,P3,Spreadsheet1
"[ 68.625   89.1875 106.6875  76.      77.4375  81.4375 102.125   55.4375
 116.1875 124.375   78.3125  86.3125  49.25    85.6875  64.3125  97.625
 125.8125  39.75    17.3125  61.3125  44.375   52.875   56.5625  44.5625
  61.5     87.75    40.1875  49.75    22.0625  37.0625  20.8125  20.5625
  28.6875  55.5     54.9375  46.25  ]",[1.74421956e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744241157.7233052,24,25,-2662128216915483363,-0.0178196548604033,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1,0.0,1744385197.0667543,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],4.895702158111329e+18,24.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-1/z1,*,P3,Spreadsheet1
"[ 65.6875  82.375  107.0625  75.3125  79.3125  87.625  104.5     55.375
 112.75   123.875   76.9375  87.75    51.      87.25    58.8125 100.5625
 129.6875  39.6875  17.375   61.8125  46.125   54.3125  57.125   43.5
  62.9375  91.25    58.4375  49.875   23.      37.0625  20.875   20.0625
  20.5625  58.5     55.      44.75  ]",[1.74421962e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744241217.6207738,25,26,-2662128216915483363,0.0129249362052833,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1,0.0,1744385199.1057768,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],4.895702158111329e+18,25.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-1/z1,*,P3,Spreadsheet1
"[ 61.6875  83.0625 108.125   74.3125  75.      80.25   102.5625  56.875
 116.5625 126.125   81.3125  84.625   51.0625  89.375   61.9375 100.4375
 131.9375  39.25    15.875   62.1875  47.375   53.875   57.3125  41.875
  60.0625  93.      40.5     49.3125  22.9375  38.1875  48.      20.8125
  22.1875  56.8125  53.      47.5   ]",[1.74421968e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744241277.6655166,26,27,-2662128216915483363,-0.0028578567384803,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1,0.0,1744385201.3921356,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],4.895702158111329e+18,26.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-1/z1,*,P3,Spreadsheet1
"[ 60.8125  85.0625 108.3125  79.5     76.75    83.1875 102.75    55.375
 115.6875 124.875   80.125   88.1875  51.0625  88.0625  64.375   97.625
 131.75    38.375   17.6875  60.0625  47.875   53.8125  56.      43.125
  63.1875  92.875   40.4375  47.375   22.9375  36.25    42.125   49.125
  21.0625  57.4375  55.9375  47.1875]",[1.74421974e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744241338.0686684,27,28,-2662128216915483363,0.0094829527800668,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1,0.0,1744385203.8722851,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],4.895702158111329e+18,27.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-1/z1,*,P3,Spreadsheet1
"[ 64.0625  88.625  110.6875  76.875   76.      84.4375 101.5625  57.25
 112.3125 125.75    76.9375  86.875   49.25    88.      64.0625 101.3125
 127.4375  40.3125  16.9375  61.625   46.      52.3125  57.625   43.75
  58.375   97.      39.75    49.75    23.75    37.9375  45.0625  21.5625
  20.1875  57.0625  55.75    45.    ]",[1.7442198e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744241398.3768828,28,29,-2662128216915483363,-0.0029082850029365,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1,0.0,1744385205.8856018,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],4.895702158111329e+18,28.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-1/z1,*,P3,Spreadsheet1
